1 2 3 4 11 16 21
1 2 3 4 11 17 18
1 2 3 4 11 17 21
1 2 3 4 11 17 22
1 2 3 5 6 10 11
1 2 3 5 8 10 11
1 2 3 5 9 10 11
1 2 3 5 10 11 12
1 2 3 5 10 11 15
1 2 3 5 10 11 16
1 2 3 5 10 11 17
1 2 3 6 10 11 12
1 2 3 8 9 10 11
1 2 3 8 9 10 14
1 2 3 8 9 10 15
1 2 3 8 9 10 16
1 2 3 8 9 14 15
1 2 3 8 9 14 19
1 2 3 8 9 15 16
1 2 3 8 9 15 19
1 2 3 8 9 15 20
1 2 3 8 10 11 12
1 2 3 8 10 11 14
1 2 3 8 10 11 15
1 2 3 8 10 11 16
1 2 3 8 10 11 17
1 2 3 8 10 14 15
1 2 3 8 10 14 16
1 2 3 8 10 14 19
1 2 3 8 10 15 16
1 2 3 8 10 15 19
1 2 3 8 10 15 20
1 2 3 8 10 16 17
1 2 3 8 10 16 20
1 2 3 8 10 16 21
1 2 3 8 14 15 16
1 2 3 8 14 15 19
1 2 3 8 14 15 20
1 2 3 8 14 19 20
1 2 3 8 14 19 23
1 2 3 9 10 11 12
1 2 3 9 10 11 14
1 2 3 9 10 11 15
1 2 3 9 10 11 16
1 2 3 9 10 11 17
1 2 3 9 10 14 15
1 2 3 9 10 14 16
1 2 3 9 10 14 19
1 2 3 9 10 15 16
1 2 3 9 10 15 19
1 2 3 9 10 15 20
1 2 3 9 10 16 17
1 2 3 9 10 16 20
1 2 3 9 10 16 21
1 2 3 9 11 15 16
1 2 3 9 14 15 16
1 2 3 9 14 15 19
1 2 3 9 14 15 20
1 2 3 9 14 19 20
1 2 3 9 14 19 23
1 2 3 9 15 16 17
1 2 3 9 15 16 19
1 2 3 9 15 16 20
1 2 3 9 15 16 21
1 2 3 9 15 19 20
1 2 3 9 15 19 23
1 2 3 9 15 20 21
1 2 3 9 15 20 23
1 2 3 9 15 20 24
1 2 3 10 11 12 13
1 2 3 10 11 12 15
1 2 3 10 11 12 16
1 2 3 10 11 12 17
1 2 3 10 11 12 18
1 2 3 10 11 14 15
1 2 3 10 11 15 16
1 2 3 10 11 15 17
1 2 3 10 11 15 19
1 2 3 10 11 15 20
1 2 3 10 11 16 17
1 2 3 10 11 16 20
1 2 3 10 11 16 21
1 2 3 10 11 17 18
1 2 3 10 11 17 21
1 2 3 10 11 17 22
1 2 3 10 12 16 17
1 2 3 10 14 15 16
1 2 3 10 14 15 19
1 2 3 10 14 15 20
1 2 3 10 15 16 17
1 2 3 10 15 16 19
1 2 3 10 15 16 20
1 2 3 10 15 16 21
1 2 3 10 15 19 20
1 2 3 10 15 19 23
1 2 3 10 15 20 21
1 2 3 10 15 20 23
1 2 3 10 15 20 24
1 2 3 10 16 17 18
1 2 3 10 16 17 20
1 2 3 10 16 17 21
1 2 3 10 16 17 22
1 2 3 10 16 19 20
1 2 3 10 16 20 21
1 2 3 10 16 20 23
1 2 3 10 16 20 24
1 2 3 10 16 21 22
1 2 3 10 16 21 24
1 2 3 10 16 21 25
1 2 4 5 6 9 10
1 2 4 5 8 9 10
1 2 4 5 9 10 11
1 2 4 5 9 10 12
1 2 4 5 9 10 14
1 2 4 5 9 10 15
1 2 4 5 9 10 16
1 2 4 8 9 10 11
1 2 4 8 9 10 14
1 2 4 8 9 10 15
1 2 4 8 9 10 16
1 2 4 8 10 14 15
1 2 4 9 10 11 12
1 2 4 9 10 11 14
1 2 4 9 10 11 15
1 2 4 9 10 11 16
1 2 4 9 10 11 17
1 2 4 9 10 14 15
1 2 4 9 10 14 16
1 2 4 9 10 14 19
1 2 4 9 10 15 16
1 2 4 9 10 15 19
1 2 4 9 10 15 20
1 2 4 9 10 16 17
1 2 4 9 10 16 20
1 2 4 9 10 16 21
1 2 4 9 11 15 16
1 2 5 6 9 10 11
1 2 5 8 9 10 11
1 2 5 9 10 11 12
1 2 5 9 10 11 14
1 2 5 9 10 11 15
1 2 5 9 10 11 16
1 2 5 9 10 11 17
1 2 5 9 11 15 16
1 2 6 9 10 11 12
1 2 8 9 10 11 12
1 2 8 9 10 11 14
1 2 8 9 10 11 15
1 2 8 9 10 11 16
1 2 8 9 10 11 17
1 2 8 9 10 14 15
1 2 8 9 10 14 16
1 2 8 9 10 14 19
1 2 8 9 10 15 16
1 2 8 9 10 15 19
1 2 8 9 10 15 20
1 2 8 9 10 16 17
1 2 8 9 10 16 20
1 2 8 9 10 16 21
1 2 8 9 11 15 16
1 2 8 9 14 15 16
1 2 8 9 14 15 19
1 2 8 9 14 15 20
1 2 8 9 14 19 20
1 2 8 9 14 19 23
1 2 8 9 15 16 17
1 2 8 9 15 16 19
1 2 8 9 15 16 20
1 2 8 9 15 16 21
1 2 8 9 15 19 20
1 2 8 9 15 19 23
1 2 8 9 15 20 21
1 2 8 9 15 20 23
1 2 8 9 15 20 24
1 2 8 10 11 14 15
1 2 8 10 14 15 16
1 2 8 10 14 15 19
1 2 8 10 14 15 20
1 2 8 11 14 15 16
1 2 8 14 15 16 17
1 2 8 14 15 16 19
1 2 8 14 15 16 20
1 2 8 14 15 16 21
1 2 8 14 15 19 20
1 2 8 14 15 19 23
1 2 8 14 15 20 21
1 2 8 14 15 20 23
1 2 8 14 15 20 24
1 2 8 14 16 19 20
1 2 8 14 19 20 21
1 2 8 14 19 20 23
1 2 8 14 19 20 24
1 2 8 14 19 23 24
1 2 8 14 19 23 26
1 2 9 10 11 12 13
1 2 9 10 11 12 14
1 2 9 10 11 12 15
1 2 9 10 11 12 16
1 2 9 10 11 12 17
1 2 9 10 11 12 18
1 2 9 10 11 14 15
1 2 9 10 11 14 16
1 2 9 10 11 14 17
1 2 9 10 11 14 19
1 2 9 10 11 15 16
1 2 9 10 11 15 17
1 2 9 10 11 15 19
1 2 9 10 11 15 20
1 2 9 10 11 16 17
1 2 9 10 11 16 20
1 2 9 10 11 16 21
1 2 9 10 11 17 18
1 2 9 10 11 17 21
1 2 9 10 11 17 22
1 2 9 10 12 16 17
1 2 9 10 14 15 16
1 2 9 10 14 15 19
1 2 9 10 14 15 20
1 2 9 10 14 16 17
1 2 9 10 14 16 19
1 2 9 10 14 16 20
1 2 9 10 14 16 21
1 2 9 10 14 19 20
1 2 9 10 14 19 23
1 2 9 10 15 16 17
1 2 9 10 15 16 19
1 2 9 10 15 16 20
1 2 9 10 15 16 21
1 2 9 10 15 19 20
1 2 9 10 15 19 23
1 2 9 10 15 20 21
1 2 9 10 15 20 23
1 2 9 10 15 20 24
1 2 9 10 16 17 18
1 2 9 10 16 17 20
1 2 9 10 16 17 21
1 2 9 10 16 17 22
1 2 9 10 16 19 20
1 2 9 10 16 20 21
1 2 9 10 16 20 23
1 2 9 10 16 20 24
1 2 9 10 16 21 22
1 2 9 10 16 21 24
1 2 9 10 16 21 25
1 2 9 11 12 15 16
1 2 9 11 14 15 16
1 2 9 11 15 16 17
1 2 9 11 15 16 19
1 2 9 11 15 16 20
1 2 9 11 15 16 21
1 2 9 12 15 16 17
1 2 9 14 15 16 17
1 2 9 14 15 16 19
1 2 9 14 15 16 20
1 2 9 14 15 16 21
1 2 9 14 15 19 20
1 2 9 14 15 19 23
1 2 9 14 15 20 21
1 2 9 14 15 20 23
1 2 9 14 15 20 24
1 2 9 14 16 19 20
1 2 9 14 19 20 21
1 2 9 14 19 20 23
1 2 9 14 19 20 24
1 2 9 14 19 23 24
1 2 9 14 19 23 26
1 2 9 15 16 17 18
1 2 9 15 16 17 19
1 2 9 15 16 17 20
1 2 9 15 16 17 21
1 2 9 15 16 17 22
1 2 9 15 16 19 20
1 2 9 15 16 19 21
1 2 9 15 16 19 23
1 2 9 15 16 20 21
1 2 9 15 16 20 23
1 2 9 15 16 20 24
1 2 9 15 16 21 22
1 2 9 15 16 21 24
1 2 9 15 16 21 25
1 2 9 15 17 20 21
1 2 9 15 19 20 21
1 2 9 15 19 20 23
1 2 9 15 19 20 24
1 2 9 15 19 23 24
1 2 9 15 19 23 26
1 2 9 15 20 21 22
1 2 9 15 20 21 23
1 2 9 15 20 21 24
1 2 9 15 20 21 25
1 2 9 15 20 23 24
1 2 9 15 20 23 26
1 2 9 15 20 24 25
1 2 9 15 20 24 26
1 2 9 15 20 24 27
1 3 4 5 6 8 9
1 3 4 5 8 9 10
1 3 4 5 8 9 11
1 3 4 5 8 9 12
1 3 4 5 8 9 14
1 3 4 5 8 9 15
1 3 4 8 9 10 11
1 3 4 8 9 10 14
1 3 4 8 9 10 15
1 3 4 8 9 10 16
1 3 4 8 9 11 12
1 3 4 8 9 11 14
1 3 4 8 9 11 15
1 3 4 8 9 11 16
1 3 4 8 9 11 17
1 3 4 8 9 14 15
1 3 4 8 9 14 19
1 3 4 8 9 15 16
1 3 4 8 9 15 19
1 3 4 8 9 15 20
1 3 4 8 10 14 15
1 3 5 8 9 10 11
1 3 8 9 10 11 12
1 3 8 9 10 11 14
1 3 8 9 10 11 15
1 3 8 9 10 11 16
1 3 8 9 10 11 17
1 3 8 9 10 14 15
1 3 8 9 10 14 16
1 3 8 9 10 14 19
1 3 8 9 10 15 16
1 3 8 9 10 15 19
1 3 8 9 10 15 20
1 3 8 9 10 16 17
1 3 8 9 10 16 20
1 3 8 9 10 16 21
1 3 8 9 11 15 16
1 3 8 9 14 15 16
1 3 8 9 14 15 19
1 3 8 9 14 15 20
1 3 8 9 14 19 20
1 3 8 9 14 19 23
1 3 8 9 15 16 17
1 3 8 9 15 16 19
1 3 8 9 15 16 20
1 3 8 9 15 16 21
1 3 8 9 15 19 20
1 3 8 9 15 19 23
1 3 8 9 15 20 21
1 3 8 9 15 20 23
1 3 8 9 15 20 24
1 3 8 10 11 14 15
1 3 8 10 14 15 16
1 3 8 10 14 15 19
1 3 8 10 14 15 20
1 4 5 6 8 9 10
1 4 5 8 9 10 11
1 4 5 8 9 10 12
1 4 5 8 9 10 14
1 4 5 8 9 10 15
1 4 5 8 9 10 16
1 4 5 8 10 14 15
1 4 8 9 10 11 12
1 4 8 9 10 11 14
1 4 8 9 10 11 15
1 4 8 9 10 11 16
1 4 8 9 10 11 17
1 4 8 9 10 14 15
1 4 8 9 10 14 16
1 4 8 9 10 14 19
1 4 8 9 10 15 16
1 4 8 9 10 15 19
1 4 8 9 10 15 20
1 4 8 9 10 16 17
1 4 8 9 10 16 20
1 4 8 9 10 16 21
1 4 8 9 11 15 16
1 4 8 10 11 14 15
1 4 8 10 14 15 16
1 4 8 10 14 15 19
1 4 8 10 14 15 20
1 4 8 11 14 15 16
1 5 6 8 9 10 11
1 5 8 9 10 11 12
1 5 8 9 10 11 14
1 5 8 9 10 11 15
1 5 8 9 10 11 16
1 5 8 9 10 11 17
1 5 8 9 11 15 16
1 5 8 10 11 14 15
1 5 8 11 14 15 16
1 6 8 9 10 11 12
1 8 9 10 11 12 13
1 8 9 10 11 12 14
1 8 9 10 11 12 15
1 8 9 10 11 12 16
1 8 9 10 11 12 17
1 8 9 10 11 12 18
1 8 9 10 11 14 15
1 8 9 10 11 14 16
1 8 9 10 11 14 17
1 8 9 10 11 14 19
1 8 9 10 11 15 16
1 8 9 10 11 15 17
1 8 9 10 11 15 19
1 8 9 10 11 15 20
1 8 9 10 11 16 17
1 8 9 10 11 16 20
1 8 9 10 11 16 21
1 8 9 10 11 17 18
1 8 9 10 11 17 21
1 8 9 10 11 17 22
1 8 9 10 12 16 17
1 8 9 10 14 15 16
1 8 9 10 14 15 19
1 8 9 10 14 15 20
1 8 9 10 14 16 17
1 8 9 10 14 16 19
1 8 9 10 14 16 20
1 8 9 10 14 16 21
1 8 9 10 14 19 20
1 8 9 10 14 19 23
1 8 9 10 15 16 17
1 8 9 10 15 16 19
1 8 9 10 15 16 20
1 8 9 10 15 16 21
1 8 9 10 15 19 20
1 8 9 10 15 19 23
1 8 9 10 15 20 21
1 8 9 10 15 20 23
1 8 9 10 15 20 24
1 8 9 10 16 17 18
1 8 9 10 16 17 20
1 8 9 10 16 17 21
1 8 9 10 16 17 22
1 8 9 10 16 19 20
1 8 9 10 16 20 21
1 8 9 10 16 20 23
1 8 9 10 16 20 24
1 8 9 10 16 21 22
1 8 9 10 16 21 24
1 8 9 10 16 21 25
1 8 9 11 12 15 16
1 8 9 11 14 15 16
1 8 9 11 15 16 17
1 8 9 11 15 16 19
1 8 9 11 15 16 20
1 8 9 11 15 16 21
1 8 9 12 15 16 17
1 8 9 14 15 16 17
1 8 9 14 15 16 19
1 8 9 14 15 16 20
1 8 9 14 15 16 21
1 8 9 14 15 19 20
1 8 9 14 15 19 23
1 8 9 14 15 20 21
1 8 9 14 15 20 23
1 8 9 14 15 20 24
1 8 9 14 16 19 20
1 8 9 14 19 20 21
1 8 9 14 19 20 23
1 8 9 14 19 20 24
1 8 9 14 19 23 24
1 8 9 14 19 23 26
1 8 9 15 16 17 18
1 8 9 15 16 17 19
1 8 9 15 16 17 20
1 8 9 15 16 17 21
1 8 9 15 16 17 22
1 8 9 15 16 19 20
1 8 9 15 16 19 21
1 8 9 15 16 19 23
1 8 9 15 16 20 21
1 8 9 15 16 20 23
1 8 9 15 16 20 24
1 8 9 15 16 21 22
1 8 9 15 16 21 24
1 8 9 15 16 21 25
1 8 9 15 17 20 21
1 8 9 15 19 20 21
1 8 9 15 19 20 23
1 8 9 15 19 20 24
1 8 9 15 19 23 24
1 8 9 15 19 23 26
1 8 9 15 20 21 22
1 8 9 15 20 21 23
1 8 9 15 20 21 24
1 8 9 15 20 21 25
1 8 9 15 20 23 24
1 8 9 15 20 23 26
1 8 9 15 20 24 25
1 8 9 15 20 24 26
1 8 9 15 20 24 27
1 8 10 11 12 14 15
1 8 10 11 14 15 16
1 8 10 11 14 15 17
1 8 10 11 14 15 19
1 8 10 11 14 15 20
1 8 10 14 15 16 17
1 8 10 14 15 16 19
1 8 10 14 15 16 20
1 8 10 14 15 16 21
1 8 10 14 15 19 20
1 8 10 14 15 19 23
1 8 10 14 15 20 21
1 8 10 14 15 20 23
1 8 10 14 15 20 24
1 8 10 14 16 19 20
1 8 11 12 14 15 16
1 8 11 14 15 16 17
1 8 11 14 15 16 19
1 8 11 14 15 16 20
1 8 11 14 15 16 21
1 8 11 14 16 19 20
1 8 12 14 15 16 17
1 8 14 15 16 17 18
1 8 14 15 16 17 19
1 8 14 15 16 17 20
1 8 14 15 16 17 21
1 8 14 15 16 17 22
1 8 14 15 16 19 20
1 8 14 15 16 19 21
1 8 14 15 16 19 23
1 8 14 15 16 20 21
1 8 14 15 16 20 23
1 8 14 15 16 20 24
1 8 14 15 16 21 22
1 8 14 15 16 21 24
1 8 14 15 16 21 25
1 8 14 15 17 20 21
1 8 14 15 19 20 21
1 8 14 15 19 20 23
1 8 14 15 19 20 24
1 8 14 15 19 23 24
1 8 14 15 19 23 26
1 8 14 15 20 21 22
1 8 14 15 20 21 23
1 8 14 15 20 21 24
1 8 14 15 20 21 25
1 8 14 15 20 23 24
1 8 14 15 20 23 26
1 8 14 15 20 24 25
1 8 14 15 20 24 26
1 8 14 15 20 24 27
1 8 14 16 17 19 20
1 8 14 16 19 20 21
1 8 14 16 19 20 23
1 8 14 16 19 20 24
1 8 14 17 19 20 21
1 8 14 19 20 21 22
1 8 14 19 20 21 23
1 8 14 19 20 21 24
1 8 14 19 20 21 25
1 8 14 19 20 23 24
1 8 14 19 20 23 26
1 8 14 19 20 24 25
1 8 14 19 20 24 26
1 8 14 19 20 24 27
1 8 14 19 21 23 24
1 8 14 19 23 24 25
1 8 14 19 23 24 26
1 8 14 19 23 24 27
1 8 14 19 23 26 27
2 3 4 5 6 7 8
2 3 4 5 6 7 9
2 3 4 5 6 7 10
2 3 4 5 6 7 11
2 3 4 5 6 7 12
2 3 4 5 6 7 13
2 3 4 5 6 8 9
2 3 4 5 6 8 10
2 3 4 5 6 8 11
2 3 4 5 6 8 12
2 3 4 5 6 8 13
2 3 4 5 6 8 14
2 3 4 5 6 9 10
2 3 4 5 6 9 11
2 3 4 5 6 9 12
2 3 4 5 6 9 13
2 3 4 5 6 9 14
2 3 4 5 6 9 15
2 3 4 5 6 10 11
2 3 4 5 6 10 12
2 3 4 5 6 10 13
2 3 4 5 6 10 15
2 3 4 5 6 10 16
2 3 4 5 6 11 12
2 3 4 5 6 11 13
2 3 4 5 6 11 16
2 3 4 5 6 11 17
2 3 4 5 6 12 13
2 3 4 5 6 12 17
2 3 4 5 6 12 18
2 3 4 5 6 13 18
2 3 4 5 7 12 13
2 3 4 5 8 9 10
2 3 4 5 8 9 11
2 3 4 5 8 9 12
2 3 4 5 8 9 14
2 3 4 5 8 9 15
2 3 4 5 8 10 11
2 3 4 5 8 10 12
2 3 4 5 8 10 14
2 3 4 5 8 10 15
2 3 4 5 8 10 16
2 3 4 5 8 11 12
2 3 4 5 8 11 14
2 3 4 5 8 11 16
2 3 4 5 8 11 17
2 3 4 5 8 12 13
2 3 4 5 8 12 14
2 3 4 5 8 12 17
2 3 4 5 8 12 18
2 3 4 5 8 14 15
2 3 4 5 8 14 19
2 3 4 5 9 10 11
2 3 4 5 9 10 12
2 3 4 5 9 10 14
2 3 4 5 9 10 15
2 3 4 5 9 10 16
2 3 4 5 9 11 12
2 3 4 5 9 11 14
2 3 4 5 9 11 15
2 3 4 5 9 11 16
2 3 4 5 9 11 17
2 3 4 5 9 12 13
2 3 4 5 9 12 14
2 3 4 5 9 12 15
2 3 4 5 9 12 17
2 3 4 5 9 12 18
2 3 4 5 9 14 15
2 3 4 5 9 14 19
2 3 4 5 9 15 16
2 3 4 5 9 15 19
2 3 4 5 9 15 20
2 3 4 5 10 11 12
2 3 4 5 10 11 15
2 3 4 5 10 11 16
2 3 4 5 10 11 17
2 3 4 5 10 12 13
2 3 4 5 10 12 15
2 3 4 5 10 12 16
2 3 4 5 10 12 17
2 3 4 5 10 12 18
2 3 4 5 10 14 15
2 3 4 5 10 15 16
2 3 4 5 10 15 19
2 3 4 5 10 15 20
2 3 4 5 10 16 17
2 3 4 5 10 16 20
2 3 4 5 10 16 21
2 3 4 5 11 12 13
2 3 4 5 11 12 16
2 3 4 5 11 12 17
2 3 4 5 11 12 18
2 3 4 5 11 15 16
2 3 4 5 11 16 17
2 3 4 5 11 16 20
2 3 4 5 11 16 21
2 3 4 5 11 17 18
2 3 4 5 11 17 21
2 3 4 5 11 17 22
2 3 4 5 12 13 17
2 3 4 5 12 13 18
2 3 4 5 12 16 17
2 3 4 5 12 17 18
2 3 4 5 12 17 21
2 3 4 5 12 17 22
2 3 4 5 12 18 22
2 3 4 6 7 11 12
2 3 4 6 8 11 12
2 3 4 6 9 11 12
2 3 4 6 10 11 12
2 3 4 6 11 12 13
2 3 4 6 11 12 16
2 3 4 6 11 12 17
2 3 4 6 11 12 18
2 3 4 7 11 12 13
2 3 4 8 9 10 11
2 3 4 8 9 10 14
2 3 4 8 9 10 15
2 3 4 8 9 10 16
2 3 4 8 9 11 12
2 3 4 8 9 11 14
2 3 4 8 9 11 15
2 3 4 8 9 11 16
2 3 4 8 9 11 17
2 3 4 8 9 14 15
2 3 4 8 9 14 19
2 3 4 8 9 15 16
2 3 4 8 9 15 19
2 3 4 8 9 15 20
2 3 4 8 10 11 12
2 3 4 8 10 11 14
2 3 4 8 10 11 15
2 3 4 8 10 11 16
2 3 4 8 10 11 17
2 3 4 8 10 14 15
2 3 4 8 10 14 16
2 3 4 8 10 14 19
2 3 4 8 10 15 16
2 3 4 8 10 15 19
2 3 4 8 10 15 20
2 3 4 8 10 16 17
2 3 4 8 10 16 20
2 3 4 8 10 16 21
2 3 4 8 11 12 13
2 3 4 8 11 12 14
2 3 4 8 11 12 16
2 3 4 8 11 12 17
2 3 4 8 11 12 18
2 3 4 8 11 14 15
2 3 4 8 11 14 16
2 3 4 8 11 14 17
2 3 4 8 11 14 19
2 3 4 8 11 15 16
2 3 4 8 11 16 17
2 3 4 8 11 16 20
2 3 4 8 11 16 21
2 3 4 8 11 17 18
2 3 4 8 11 17 21
2 3 4 8 11 17 22
2 3 4 8 14 15 16
2 3 4 8 14 15 19
2 3 4 8 14 15 20
2 3 4 8 14 19 20
2 3 4 8 14 19 23
2 3 4 9 10 11 12
2 3 4 9 10 11 14
2 3 4 9 10 11 15
2 3 4 9 10 11 16
2 3 4 9 10 11 17
2 3 4 9 10 14 15
2 3 4 9 10 14 16
2 3 4 9 10 14 19
2 3 4 9 10 15 16
2 3 4 9 10 15 19
2 3 4 9 10 15 20
2 3 4 9 10 16 17
2 3 4 9 10 16 20
2 3 4 9 10 16 21
2 3 4 9 11 12 13
2 3 4 9 11 12 14
2 3 4 9 11 12 15
2 3 4 9 11 12 16
2 3 4 9 11 12 17
2 3 4 9 11 12 18
2 3 4 9 11 14 15
2 3 4 9 11 14 16
2 3 4 9 11 14 17
2 3 4 9 11 14 19
2 3 4 9 11 15 16
2 3 4 9 11 15 17
2 3 4 9 11 15 19
2 3 4 9 11 15 20
2 3 4 9 11 16 17
2 3 4 9 11 16 20
2 3 4 9 11 16 21
2 3 4 9 11 17 18
2 3 4 9 11 17 21
2 3 4 9 11 17 22
2 3 4 9 14 15 16
2 3 4 9 14 15 19
2 3 4 9 14 15 20
2 3 4 9 14 19 20
2 3 4 9 14 19 23
2 3 4 9 15 16 17
2 3 4 9 15 16 19
2 3 4 9 15 16 20
2 3 4 9 15 16 21
2 3 4 9 15 19 20
2 3 4 9 15 19 23
2 3 4 9 15 20 21
2 3 4 9 15 20 23
2 3 4 9 15 20 24
2 3 4 10 11 12 13
2 3 4 10 11 12 15
2 3 4 10 11 12 16
2 3 4 10 11 12 17
2 3 4 10 11 12 18
2 3 4 10 11 14 15
2 3 4 10 11 15 16
2 3 4 10 11 15 17
2 3 4 10 11 15 19
2 3 4 10 11 15 20
2 3 4 10 11 16 17
2 3 4 10 11 16 20
2 3 4 10 11 16 21
2 3 4 10 11 17 18
2 3 4 10 11 17 21
2 3 4 10 11 17 22
2 3 4 10 12 16 17
2 3 4 10 14 15 16
2 3 4 10 14 15 19
2 3 4 10 14 15 20
2 3 4 10 15 16 17
2 3 4 10 15 16 19
2 3 4 10 15 16 20
2 3 4 10 15 16 21
2 3 4 10 15 19 20
2 3 4 10 15 19 23
2 3 4 10 15 20 21
2 3 4 10 15 20 23
2 3 4 10 15 20 24
2 3 4 10 16 17 18
2 3 4 10 16 17 20
2 3 4 10 16 17 21
2 3 4 10 16 17 22
2 3 4 10 16 19 20
2 3 4 10 16 20 21
2 3 4 10 16 20 23
2 3 4 10 16 20 24
2 3 4 10 16 21 22
2 3 4 10 16 21 24
2 3 4 10 16 21 25
2 3 4 11 12 13 16
2 3 4 11 12 13 17
2 3 4 11 12 13 18
2 3 4 11 12 15 16
2 3 4 11 12 16 17
2 3 4 11 12 16 18
2 3 4 11 12 16 20
2 3 4 11 12 16 21
2 3 4 11 12 17 18
2 3 4 11 12 17 21
2 3 4 11 12 17 22
2 3 4 11 12 18 22
2 3 4 11 13 17 18
2 3 4 11 14 15 16
2 3 4 11 15 16 17
2 3 4 11 15 16 19
2 3 4 11 15 16 20
2 3 4 11 15 16 21
2 3 4 11 16 17 18
2 3 4 11 16 17 20
2 3 4 11 16 17 21
2 3 4 11 16 17 22
2 3 4 11 16 19 20
2 3 4 11 16 20 21
2 3 4 11 16 20 23
2 3 4 11 16 20 24
2 3 4 11 16 21 22
2 3 4 11 16 21 24
2 3 4 11 16 21 25
2 3 4 11 17 18 21
2 3 4 11 17 18 22
2 3 4 11 17 20 21
2 3 4 11 17 21 22
2 3 4 11 17 21 24
2 3 4 11 17 21 25
2 3 4 11 17 22 25
2 3 5 6 7 10 11
2 3 5 6 8 10 11
2 3 5 6 9 10 11
2 3 5 6 10 11 12
2 3 5 6 10 11 13
2 3 5 6 10 11 15
2 3 5 6 10 11 16
2 3 5 6 10 11 17
2 3 5 8 9 10 11
2 3 5 8 10 11 12
2 3 5 8 10 11 14
2 3 5 8 10 11 15
2 3 5 8 10 11 16
2 3 5 8 10 11 17
2 3 5 9 10 11 12
2 3 5 9 10 11 14
2 3 5 9 10 11 15
2 3 5 9 10 11 16
2 3 5 9 10 11 17
2 3 5 9 11 15 16
2 3 5 10 11 12 13
2 3 5 10 11 12 15
2 3 5 10 11 12 16
2 3 5 10 11 12 17
2 3 5 10 11 12 18
2 3 5 10 11 14 15
2 3 5 10 11 15 16
2 3 5 10 11 15 17
2 3 5 10 11 15 19
2 3 5 10 11 15 20
2 3 5 10 11 16 17
2 3 5 10 11 16 20
2 3 5 10 11 16 21
2 3 5 10 11 17 18
2 3 5 10 11 17 21
2 3 5 10 11 17 22
2 3 5 10 12 16 17
2 3 6 7 10 11 12
2 3 6 8 10 11 12
2 3 6 9 10 11 12
2 3 6 10 11 12 13
2 3 6 10 11 12 15
2 3 6 10 11 12 16
2 3 6 10 11 12 17
2 3 6 10 11 12 18
2 3 6 10 12 16 17
2 3 7 10 11 12 13
2 3 8 9 10 11 12
2 3 8 9 10 11 14
2 3 8 9 10 11 15
2 3 8 9 10 11 16
2 3 8 9 10 11 17
2 3 8 9 10 14 15
2 3 8 9 10 14 16
2 3 8 9 10 14 19
2 3 8 9 10 15 16
2 3 8 9 10 15 19
2 3 8 9 10 15 20
2 3 8 9 10 16 17
2 3 8 9 10 16 20
2 3 8 9 10 16 21
2 3 8 9 11 15 16
2 3 8 9 14 15 16
2 3 8 9 14 15 19
2 3 8 9 14 15 20
2 3 8 9 14 19 20
2 3 8 9 14 19 23
2 3 8 9 15 16 17
2 3 8 9 15 16 19
2 3 8 9 15 16 20
2 3 8 9 15 16 21
2 3 8 9 15 19 20
2 3 8 9 15 19 23
2 3 8 9 15 20 21
2 3 8 9 15 20 23
2 3 8 9 15 20 24
2 3 8 10 11 12 13
2 3 8 10 11 12 14
2 3 8 10 11 12 15
2 3 8 10 11 12 16
